SectionOrder,ExternalId,Drug,Type,TypeSub,Value,SectionSubOrder
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432005001,423
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432005002,424
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432005003,425
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432007101,426
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432007102,427
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432014801,428
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432029201,429
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432029202,430
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432033601,431
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432033602,432
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432034101,433
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432034102,434
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432034201,435
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432034202,436
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432036401,437
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10432036402,438
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10539083459,439
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10542000909,440
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10542001510,441
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10542005010,442
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10712041003,443
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10712041006,444
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10712061151,445
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10712062300,446
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10712063302,447
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888004801,448
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888532101,449
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888532601,450
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888532701,451
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888532703,452
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888863001,453
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10888881004,454
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10939886404,455
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10956054809,456
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10956054848,457
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10956061160,458
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10956061709,459
2,DNX0344,Multivitamins with Minerals,NDC,NDC,10956061750,460
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11026274608,461
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11026302003,462
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11026303003,463
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694011901,464
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694066501,465
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694066518,466
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694070301,467
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694070305,468
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694071401,469
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694071402,470
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694071702,471
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694075102,472
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694079208,473
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694079216,474
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694084201,475
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11694084205,476
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11720021008,477
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11720021030,478
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11720021210,479
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11720021280,480
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11720021328,481
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11762078110,482
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822000407,483
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822000923,484
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822002271,485
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822004200,486
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822011918,487
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822028331,488
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822034595,489
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822034596,490
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822037123,491
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822048988,492
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822051107,493
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822063329,494
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822074421,495
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822074422,496
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822084422,497
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822088121,498
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822110007,499
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822322806,500
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822881004,501
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822881005,502
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822881200,503
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11822881202,504
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845000468,505
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845000881,506
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845004601,507
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845005621,508
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845005625,509
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845005841,510
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845006001,511
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845006002,512
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845006003,513
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845007455,514
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845007675,515
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845007921,516
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845007925,517
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845008303,518
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845008308,519
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845008311,520
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009465,521
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009555,522
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009745,523
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009746,524
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009929,525
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009981,526
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845009989,527
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845012295,528
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845012439,529
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845012505,530
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845013021,531
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845014855,532
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845014941,533
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845025505,534
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845039801,535
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845039803,536
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845044613,537
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845058304,538
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845060004,539
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845072201,540
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845074805,541
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845075201,542
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845098005,543
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845098008,544
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845099709,545
2,DNX0344,Multivitamins with Minerals,NDC,NDC,11845099909,546
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12258011220,547
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12258011240,548
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12258011280,549
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12277050333,550
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12277050335,551
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12277050337,552
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12280018695,553
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12280020600,554
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12434051223,555
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12535012808,556
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12539053301,557
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12939016008,558
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12939030410,559
2,DNX0344,Multivitamins with Minerals,NDC,NDC,12939031360,560
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001020,561
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001021,562
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001036,563
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001038,564
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001044,565
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001047,566
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13349001091,567
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13811002710,568
2,DNX0344,Multivitamins with Minerals,NDC,NDC,13811050460,569
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500007511,570
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500007513,571
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500007515,572
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500007630,573
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500007706,574
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008105,575
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008108,576
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008130,577
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008205,578
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008425,579
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008428,580
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008619,581
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500008824,582
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500009713,583
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500050603,584
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500050604,585
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500051328,586
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500053082,587
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500053507,588
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500053728,589
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500054099,590
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500054830,591
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055389,592
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055434,593
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055435,594
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055436,595
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055437,596
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055591,597
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055592,598
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055711,599
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055818,600
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055819,601
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500055827,602
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056015,603
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056164,604
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056529,605
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056531,606
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056860,607
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056861,608
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056862,609
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056870,610
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16500056871,611
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16837086610,612
2,DNX0344,Multivitamins with Minerals,NDC,NDC,16837086625,613
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204036220,614
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204039840,615
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204043240,616
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204054685,617
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204054750,618
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204054850,619
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204080740,620
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17204081620,621
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236039301,622
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236039310,623
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236039313,624
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236040001,625
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236040010,626
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236041201,627
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236041210,628
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236045001,629
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236045010,630
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236045013,631
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236045801,632
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17236045810,633
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17856502301,634
2,DNX0344,Multivitamins with Minerals,NDC,NDC,17856502303,635
2,DNX0344,Multivitamins with Minerals,NDC,NDC,19810000464,636
2,DNX0344,Multivitamins with Minerals,NDC,NDC,19810000469,637
2,DNX0344,Multivitamins with Minerals,NDC,NDC,19810005365,638
2,DNX0344,Multivitamins with Minerals,NDC,NDC,19810005462,639
2,DNX0344,Multivitamins with Minerals,NDC,NDC,19810005673,640
2,DNX0344,Multivitamins with Minerals,NDC,NDC,21292000442,641
2,DNX0344,Multivitamins with Minerals,NDC,NDC,21659000079,642
2,DNX0344,Multivitamins with Minerals,NDC,NDC,21695055060,643
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23490500801,644
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23490785300,645
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558053052,646
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558053053,647
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558053054,648
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558053057,649
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558053058,650
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558053059,651
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558056084,652
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23558056110,653
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23594010030,654
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23594020030,655
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23594030030,656
2,DNX0344,Multivitamins with Minerals,NDC,NDC,23594040030,657
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24038000011,658
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038727,659
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038728,660
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038760,661
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038761,662
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038762,663
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038763,664
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038773,665
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038777,666
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038819,667
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038822,668
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208038824,669
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208043262,670
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208043272,671
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208053210,672
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208053220,673
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208053230,674
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208053240,675
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24208069762,676
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385009072,677
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385013279,678
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385016272,679
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385020672,680
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385020872,681
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385026098,682
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385026171,683
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385026372,684
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385027978,685
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385056434,686
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385064641,687
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385068078,688
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385071079,689
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385071087,690
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385071172,691
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385071279,692
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385071578,693
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385072472,694
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385072772,695
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385077978,696
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385078072,697
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385078772,698
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385079672,699
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385080179,700
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385080379,701
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385080578,702
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385080972,703
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385081278,704
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385081378,705
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385081478,706
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385081578,707
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385082172,708
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385082478,709
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385082578,710
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385082672,711
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385083472,712
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385083665,713
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385084171,714
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385084572,715
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385088772,716
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385091178,717
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385091679,718
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385093778,719
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385094078,720
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385094172,721
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24385096878,722
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24675071061,723
2,DNX0344,Multivitamins with Minerals,NDC,NDC,24675071120,724
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077000070,725
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077000073,726
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077000350,727
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077000500,728
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077001570,729
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077001574,730
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077001632,731
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077002100,732
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077002781,733
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077003270,734
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077004130,735
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077004240,736
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077004680,737
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077004690,738
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077007190,739
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077007430,740
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077007580,741
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077015511,742
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25077019311,743
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25332103802,744
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25332107701,745
2,DNX0344,Multivitamins with Minerals,NDC,NDC,25332107702,746
2,DNX0344,Multivitamins with Minerals,NDC,NDC,27917001471,747
2,DNX0344,Multivitamins with Minerals,NDC,NDC,27917001919,748
2,DNX0344,Multivitamins with Minerals,NDC,NDC,27917001950,749
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30727031448,750
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000055,751
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000060,752
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000067,753
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000177,754
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000186,755
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000187,756
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000197,757
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000232,758
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000584,759
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768000747,760
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768001110,761
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768047202,762
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768060420,763
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768060820,764
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768060938,765
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768061134,766
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768090880,767
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768091125,768
2,DNX0344,Multivitamins with Minerals,NDC,NDC,30768091138,769
2,DNX0344,Multivitamins with Minerals,NDC,NDC,31604002841,770
2,DNX0344,Multivitamins with Minerals,NDC,NDC,31928004006,771
2,DNX0344,Multivitamins with Minerals,NDC,NDC,31928004010,772
2,DNX0344,Multivitamins with Minerals,NDC,NDC,31928041800,773
2,DNX0344,Multivitamins with Minerals,NDC,NDC,35908000275,774
2,DNX0344,Multivitamins with Minerals,NDC,NDC,35908000280,775
2,DNX0344,Multivitamins with Minerals,NDC,NDC,36652012519,776
2,DNX0344,Multivitamins with Minerals,NDC,NDC,36652025035,777
2,DNX0344,Multivitamins with Minerals,NDC,NDC,36652037718,778
2,DNX0344,Multivitamins with Minerals,NDC,NDC,36652068962,779
2,DNX0344,Multivitamins with Minerals,NDC,NDC,36800016582,780
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205007281,781
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205007372,782
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205007972,783
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205008082,784
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205008178,785
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205018172,786
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205018472,787
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205038372,788
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205039776,789
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37205071078,790
2,DNX0344,Multivitamins with Minerals,NDC,NDC,37937024445,791
2,DNX0344,Multivitamins with Minerals,NDC,NDC,38130004501,792
2,DNX0344,Multivitamins with Minerals,NDC,NDC,38245012568,793
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001245,794
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001251,795
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001259,796
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001265,797
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001274,798
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001277,799
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001298,800
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001300,801
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001325,802
2,DNX0344,Multivitamins with Minerals,NDC,NDC,39686001337,803
2,DNX0344,Multivitamins with Minerals,NDC,NDC,40985022660,804
2,DNX0344,Multivitamins with Minerals,NDC,NDC,40985022733,805
2,DNX0344,Multivitamins with Minerals,NDC,NDC,40985027303,806
2,DNX0344,Multivitamins with Minerals,NDC,NDC,41785001301,807
2,DNX0344,Multivitamins with Minerals,NDC,NDC,41785013050,808
2,DNX0344,Multivitamins with Minerals,NDC,NDC,42192030860,809
2,DNX0344,Multivitamins with Minerals,NDC,NDC,42254027400,810
2,DNX0344,Multivitamins with Minerals,NDC,NDC,42546091760,811
2,DNX0344,Multivitamins with Minerals,NDC,NDC,43072000201,812
2,DNX0344,Multivitamins with Minerals,NDC,NDC,43072000521,813
2,DNX0344,Multivitamins with Minerals,NDC,NDC,43072000530,814
2,DNX0344,Multivitamins with Minerals,NDC,NDC,43072000535,815
2,DNX0344,Multivitamins with Minerals,NDC,NDC,43797027505,816
2,DNX0344,Multivitamins with Minerals,NDC,NDC,43900017500,817
2,DNX0344,Multivitamins with Minerals,NDC,NDC,46017001110,818
2,DNX0344,Multivitamins with Minerals,NDC,NDC,46017001140,819
2,DNX0344,Multivitamins with Minerals,NDC,NDC,46122009372,820
